PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Olivares, Javier; Jutzeler, David; Leestmans, Ronny								Arethusana boabdil (Rambur, 1840) from Grenada, Andalusia: An excellent species (Lepidoptera: Nymphalidae: Satyrinae)								Linneana Belgica				17	4			135	154					Dec., 1999	1999										0	0	0	1	0	1			0024-4090			BIOSIS:PREV200000395851		
J	de Galdeano, CS; Lopez-Garrido, AC								Nature and impact of the Neotectonic deformation in the western Sierra Nevada (Spain)								GEOMORPHOLOGY				30	3			259	272					NOV 1999	1999										24	0	0	2	0	24			0169-555X			WOS:000084347000004		
J	Morales-Baquero, R; Carrillo, R; Reche, I; Sanchez-Castillo, P				Reche, Isabel/K-7120-2014; Sanchez-Castillo, Pedro M. /N-1598-2014; Carrillo, Presentacion /I-1601-2015; 	Reche, Isabel/0000-0003-2908-1724; Sanchez-Castillo, Pedro M. /0000-0001-7183-9717; Morales Baquero, Rafael/0000-0002-7075-7899			Nitrogen-phosphorus relationship in high mountain lakes: effects of the size of catchment basins								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				56	10			1809	1817		10.1139/cjfas-56-10-1809			OCT 1999	1999										39	0	0	27	0	39			0706-652X			WOS:000083494700011		
J	Martin-Vivaldi, M; Palomino, JJ; Soler, M; Martinez, JG				Martinez, Juan Gabriel/L-9471-2014; Martin-Vivaldi, Manuel/F-8256-2016	Martinez, Juan Gabriel/0000-0001-5277-4620; 			Song strophe-length and reproductive success in a non-passerine bird, the Hoopoe Upupa epops								IBIS				141	4			670	679		10.1111/j.1474-919X.1999.tb07375.x			OCT 1999	1999										14	0	0	13	0	15			0019-1019			WOS:000083027000013		
J	Novoa, Francisco; Baselga, Andres					Baselga, Andres/0000-0001-7914-7109			[Carabidae of west central Rif; Morocco (Coleoptera)]				Los Carabidae del Rif centro occidental; Marruecos (Coleoptera)				Nouvelle Revue d'Entomologie				16	4			311	325					Octobre-Decembre, 1999	1999										1	0	0	3	0	3			0374-9797			BIOSIS:PREV200100034064		
J	Schmidt, GH; Tanzen, E; Bellin, S								Structure of egg-batches of Thaumetopoea pityocampa (Den. and Schiff.) (Lep., Thaumetopoeidae), egg parasitoids and rate of egg parasitism on the Iberian Peninsula								JOURNAL OF APPLIED ENTOMOLOGY-ZEITSCHRIFT FUR ANGEWANDTE ENTOMOLOGIE				123	8			449	458		10.1046/j.1439-0418.1999.00405.x			SEP 1999	1999										20	0	0	20	0	20			0931-2048			WOS:000083120000001		
J	Garcia-Gallego, M; Sanz, A; Domezain, A; De la Higuera, M								Age-size influences on tissue-lipid quality of the sturgeon Acipenser naccarii from intensive culture								JOURNAL OF APPLIED ICHTHYOLOGY				15	4-5			261	264		10.1111/j.1439-0426.1999.tb00247.x			SEP 1999	1999						3rd International Symposium on Sturgeons (ISS)3rd International Symposium on Sturgeons (ISS)	JUL 08-11, 1997-1998JUL 08-11, 1997-1998	ENEL; Regione Lombardia; Italian Minis Polit AgricoleENEL; Regione Lombardia; Italian Minis Polit Agricole	PIACENZO, ITALYPIACENZO, ITALY	16	2	0	10	0	18			0175-8659	1439-0426		WOS:000082903500056		
J	Hader, DP; Lebert, M; Marangoni, R; Colombetti, G					Marangoni, Roberto/0000-0002-6603-6984			ELDONET - European Light Dosimeter Network hardware and software								JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY				52	1-3			51	58		10.1016/S1011-1344(99)00102-5			SEP-OCT 1999	1999										74	5	0	60	0	79			1011-1344			WOS:000084489000009		
J	Haeder, Donat-P.; Lebert, Michael; Marangoni, Roberto; Colombetti, Giuliano								ELDONET: European Light Dosimeter Network hardware and software								Journal of Photochemistry and Photobiology B Biology				52	1-3			51	58					Sept.-Oct., 1999	1999										0	0	0	1	0	1			1011-1344			BIOSIS:PREV200000105599		
J	Sanchez-Maranon, M; Gamiz, E; Delgado, G; Delgado, R								Mafic-ultramafic soils affected by silicic colluvium in the Sierra Nevada Mountains (southern Spain)								CANADIAN JOURNAL OF SOIL SCIENCE				79	3			431	442					AUG 1999	1999										4	0	0	4	0	4			0008-4271			WOS:000082807000005		
J	Bohn, Horst								Revision of the carpetana-group of Phyllodromica Fieber from Spain, Portugal and France (Insecta, Blattaria, Blattellidae, Ectobiinae).								Spixiana Supplement				25				1	102					30 Juli 1999	1999										6	0	0	5	0	6			0177-7424			ZOOREC:ZOOR13600014204		
J	Velasco, Jose Luis; Araujo, Rafael; Alvarez, Miguel; Colomer, Manuel; Baltanas, Angel								Aportation to the limnological knowledge of eight mountain lakes and ponds in Asturias (Spain)								Boletin de la Real Sociedad Espanola de Historia Natural Seccion Biologica				95	1-2			181	191					July 28, 1999	1999										6	0	0	4	0	6			0366-3272			BIOSIS:PREV200000071284		
J	[Anonymous]								XXVII International Meeting on Fundamental Physics - Sierra Nevada (Granada), Spain - February 1-5, 1999 - Preface								ACTA PHYSICA POLONICA B				30	7			NIL_5	NIL_5					JUL 1999	1999										0	0	0	0	0	0			0587-4254			CCC:000081697000001		
J	[Anonymous]								XXVII International Meeting on Fundamental Physics - Sierra Nevada (Granada), Spain - February 1-5, 1999 - Preface								ACTA PHYSICA POLONICA B				30	7			U5	U5					JUL 1999	1999										0	0	0	0	0	0			0587-4254			WOS:000081697000001		
J	Martin, J.; Gurrea, P.								Speciation areas in Spain and Portugal								Boletin de la Asociacion Espanola de Entomologia				23	1-2			83	103					June, 1999	1999										7	0	0	8	0	8			0210-8984			BIOSIS:PREV200000051593		
J	Martin-Garcia, JM; Delgado, G; Parraga, JF; Gamiz, E; Delgado, R				Parraga, Jesus/L-1042-2014				Chemical, mineralogical and (micro)morphological study of coarse fragments in Mediterranean Red Soils								GEODERMA				90	1-2			23	47		10.1016/S0016-7061(98)00096-2			JUN 1999	1999										11	1	0	9	0	12			0016-7061			WOS:000080951800002		
J	Martin-Piera, F; Boto, L				Boto, Luis/C-5826-2011	Boto, Luis/0000-0001-5792-8238			A reappraisal of the 'fracticornis-opacicollis' taxonomic complex of the genus Onthophagus Latreille using allozymes (Coleoptera, Scarabaeoidea)								JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH				37	2			75	84		10.1046/j.1439-0469.1999.372104.x			JUN 1999	1999										5	0	0	6	0	6			0947-5745			WOS:000081059000003		
J	Garcia, D; Zamora, R; Gomez, JM; Hodar, JA				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Bird rejection of unhealthy fruits reinforces the mutualism between juniper and its avian dispersers								OIKOS				85	3			536	544		10.2307/3546703			JUN 1999	1999										28	0	0	24	0	28			0030-1299			WOS:000080969400016		
J	Fuertes, Esther; Acon, Margarita								Revision and chorology of genus Mnium Hedw. (Mniaceae, Musci) from the Iberian Peninsula								Studia Botanica				18				69	99					Junio, 1999(2000)	1999										3	0	0	4	0	4			0211-9714			BIOSIS:PREV200000367638		
J	Lorite, Juan; Algarra, Jose Antonio; Navarro, Francisco Bruno; Salazar, Carlos				Lorite, Juan/F-4690-2011	Lorite, Juan/0000-0003-4617-8069			Chorological notes on the vascular flora of Sierra Nevada, Almeria, Spain								Studia Botanica				18				153	156					Junio, 1999(2000)	1999										0	0	0	1	0	1			0211-9714			BIOSIS:PREV200000448353		
J	Puehringer, F.; Poell, N.								A hitherto unknown male of Synansphecia kautzi (Reisser, 1930) (Lepidoptera, Sesiidae)								Zeitschrift der Arbeitsgemeinschaft Oesterreichischer Entomologen				51	1-2			1	8					April 30, 1999	1999										0	0	0	0	0	0			0375-5223			BIOSIS:PREV199900451920		
J	Gomez, JM; Zamora, R								Generalization vs. specialization in the pollination system of Hormathophylla spinosa (Cruciferae)								ECOLOGY				80	3			796	805		10.1890/0012-9658(1999)080[0796:GVSITP]2.0.CO;2			APR 1999	1999										107	0	0	107	4	112			0012-9658			WOS:000082154300006		
J	Jenkins, TM; Diehl, S; Kratz, KW; Cooper, SD				Diehl, Sebastian/B-2653-2013				Effects of population density on individual growth of brown trout in streams								ECOLOGY				80	3			941	956		10.1890/0012-9658(1999)080[0941:EOPDOI]2.0.CO;2			APR 1999	1999										193	1	0	195	0	197			0012-9658			WOS:000082154300017		
J	De Figueroa, JMT; Sanchez-Ortega, A				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			Imaginal feeding of certain Systellognathan stonefly species (Insecta : Plecoptera)								ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA				92	2			218	221					MAR 1999	1999										24	0	0	20	0	24			0013-8746			WOS:000079506300009		
J	De Figueroa, Jose Manuel Tierno; Sanchez-Ortega, Antonino								Imaginal feeding of certain Systellognathan stonefly species (Insecta: Plecoptera)								Annals of the Entomological Society of America				92	2			218	221					March, 1999	1999										0	0	0	0	0	0			0013-8746			BIOSIS:PREV199900208961		
J	Martin-Vivaldi, M; Palomino, JJ; Soler, M				Martin-Vivaldi, Manuel/F-8256-2016				Function of song in the Hoopoe Upupa epops								BIRD STUDY				46				104	111					MAR 1999	1999										5	0	0	7	0	7			0006-3657			WOS:000079518500011		
J	Rivera, D; Obon, C; Alcaraz, F; Llorach, R				llorach, rafael/D-4729-2014; Obon, Concepcion/L-1977-2014; Rivera, Diego/K-4209-2014; ALCARAZ, FRANCISCO/L-6905-2014	llorach, rafael/0000-0002-5215-4445; Obon, Concepcion/0000-0002-0244-601X; Rivera, Diego/0000-0001-6889-714X; ALCARAZ, FRANCISCO/0000-0003-3254-2691			Systematics of the high mountain taxa of the genus Sideritis L. section Sideritis, subsection Fruticulosae Obon & D. Rivera (Lamiaceae)								BOTANICAL JOURNAL OF THE LINNEAN SOCIETY				129	3			249	265					MAR 1999	1999										1	0	0	2	0	2			0024-4074			WOS:000079726800006		
J	Duval, B; Duval, E; Hoham, R W								Snow algae of the Sierra Nevada, Spain, and High Atlas mountains of Morocco.								International microbiology : the official journal of the Spanish Society for Microbiology				2	1			39	42					1999-Mar	1999										9	0	0	8	0	10			1139-6709			MEDLINE:10943390	10943390	
J	Garrido-Garcia, J. A.								New altitude record for Chiroptera in Europe								Myotis				37				103	103					March, 1999	1999										0	0	0	0	0	0			0580-3896			BIOSIS:PREV200000397191		
J	Garcia, D; Zamora, R; Hodar, JA; Gomez, JM				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Age structure of Juniperus communis L. In the Iberian peninsula: Conservation of remnant populations in Mediterranean mountains								BIOLOGICAL CONSERVATION				87	2			215	220		10.1016/S0006-3207(98)00059-7			FEB 1999	1999										79	1	0	79	2	83			0006-3207			WOS:000077491900007		
J	Neuffer, Barbara; Hoffrogge, Raimund								Ecotypic and allozyme variation of Capsella bursa-pastoris and C. rubella (Brassicaceae) along latitude and altitude gradients on the Iberian Peninsula								Anales del Jardin Botanico de Madrid				57	2			299	315					Jan., 1999(2000)	1999										3	0	0	3	0	3			0211-1322			BIOSIS:PREV200000400199		
J	Lopez Gonzalez, Gines								On Cytisus balansae (Boiss.) Ball (C. purgan auct., non (L.) Boiss.) (Leguminosae) and its geographical races								Anales del Jardin Botanico de Madrid				57	2			447	450					Jan., 1999(2000)	1999										0	0	0	0	0	0			0211-1322			BIOSIS:PREV200000405967		
J	Tierno de Figueroa, J. M.; Sanchez-Ortega, A.				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			The male drumming call of Isoperla nevada Aubert, 1952 (Plecoptera, Perlodidae)								Aquatic Insects				21	1			33	38		10.1076/aqin.21.1.33.4543			Jan., 1999	1999										0	0	0	0	0	0			0165-0424			BIOSIS:PREV199900212916		
J	Schmidt, Gerhard H.								[A contribution to the altitudinal distribution of Orthopteroidea in the Sierra Nevada/Spain.]				Ein Beitrag zur Hohenverteilung der Orthopteroidea in der Sierra Nevada/Spanien.				Articulata				14	1			45	61					1999	1999										0	0	0	1	0	1			0171-4090			ZOOREC:ZOOR13600008872		
J	Gonzalez, marcos A.; Malicky, Hans								[A new species of Hydropsyche of the pellucidula group (Trichoptera, Hydropsychidae).]				Une nouvelle espece de Hydropsyche du groupe pellucidula (Trichoptera, Hydropsychidae).				Braueria				26				25	26					1999	1999										3	0	0	5	0	5			1026-3632			ZOOREC:ZOOR13600009032		
J	Blanca, G; Ruiz-Rejon, M; Zamora, R								Taxonomic revision of the genus Pinguicula L-in the Iberian Peninsula								FOLIA GEOBOTANICA				34	3			337	361		10.1007/BF02912819			1999	1999										11	0	0	13	0	13			0015-5551			WOS:000084257400005		
J	Lango, Z; Toth, LG; Kovacs, G; Cruz-Pizarro, L				Cruz-Pizarro, Luis /H-5318-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704			Identification and biochemical characterization of Streptomyces galbus from the sediment of the high-mountain lake La Caldera (Sierra Nevada, Spain)								FOLIA MICROBIOLOGICA				44	6			651	656		10.1007/BF02825656			1999	1999										2	1	0	2	0	3			0015-5632			WOS:000089418000007		
J	Orozco, M; Molina, JM; Crespo-Blanc, A; Alonso-Chaves, FM					Crespo Blanc, Ana/0000-0003-3723-2529			Palaeokarst and rauhwacke development, mountain uplift and subaerial sliding of tectonic sheets (northern Sierra de los Filabres, Betic Cordilleras, Spain)								GEOLOGIE EN MIJNBOUW				78	1			103	117		10.1023/A:1003610431688			1999	1999										6	0	0	0	0	6			0016-7746			WOS:000083698300008		
J	Sinclair, WT; Morman, JD; Ennos, RA				Sinclair, Billy/F-4023-2010				The postglacial history of Scots pine (Pinus sylvestris L.) in western Europe: evidence from mitochondrial DNA variation								MOLECULAR ECOLOGY				8	1			83	88		10.1046/j.1365-294X.1999.00527.x			JAN 1999	1999										126	6	0	114	0	133			0962-1083			WOS:000078269200008		
J	Kallies, Axel								Revision of the south-western Palaearctic species of Synansphecia (Sesiidae)								Nota Lepidopterologica				22	2			82	114					1999	1999										1	0	0	1	0	1			0342-7536			BIOSIS:PREV199900375877		
J	Wyrwoll, Thomas W.								A revised description of the Mediterranean (= southern Spanish) ibex.				Eine Neubeschreibung des sudspanischen Steinbocks.				Saugetierkundliche Mitteilungen				44	2			93	98					1999	1999										0	0	0	0	0	0			0036-2344			ZOOREC:ZOOR13600053952		
J	Tinaut, A; Fernandez-Escudero, I; Ruano, F; Cerda, X				Cerda, Xim/P-6461-2014; Ruano, Francisca/M-1028-2014; CSIC, EBD Donana/C-4157-2011	Cerda, Xim/0000-0002-3222-2471; Ruano, Francisca/0000-0002-9806-7267; CSIC, EBD Donana/0000-0003-4318-6602			The relationship of nest rock dimensions to reproductive success and nest permanence in a high-mountain ant, Proformica longiseta (Hymenoptera : Formicidae)								SOCIOBIOLOGY				34	1			99	117					1999	1999										8	0	0	7	0	9			0361-6525			WOS:000080455800007		
J	Ocana, A.; Hernandez, J.A.; Monterrubio, E.								Description of Achromadora gracilis n. sp. and observations on A. micoletzkyi (Stefanski, 1915) Van der Linde, 1938 and Ethmolaimus multipapillatus Paramonov, 1926 (Nematoda: Chromadorida) from Spanish lakes.								Zoologica Baetica				10				3	14					1999	1999										0	0	0	0	0	0			1130-4251			ZOOREC:ZOOR13600077024		
J	Tierno de Figueroa, J.M.; Sanchez-Ortega, A.				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			Eggs and clutches of some stonefly species (Insecta, Plecoptera) in Sierra Nevada (Granada, Spain).				Huevos y puestas de algunas especies de plecopteros (Insecta, Plecoptera) de Sierra Nevada (Granada, Espana).				Zoologica Baetica				10				161	184					1999	1999										0	0	0	0	0	0			1130-4251			ZOOREC:ZOOR13600077032		
J	Orozco, M; Alonso-Chaves, FM; Nieto, F				Nieto, Fernando/L-5377-2013	Nieto, Fernando/0000-0001-6250-056X			Development of large north-facing folds and their relation to crustal extension in the Alboran domain (Alpujarras region, Betic Cordilleras, Spain)								TECTONOPHYSICS				298	1-3			271	295		10.1016/S0040-1951(98)00188-7			NOV 30 1998	1998										19	0	0	0	0	19			0040-1951			WOS:000077866500015		
J	Garcia, D				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Interaction between Juniperus communis L. and its fruit pest insects: Pest abundance, fruit characteristics and seed viability								ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY				19	6			517	525		10.1016/S1146-609X(99)80006-X			NOV-DEC 1998	1998										22	0	0	22	1	23			1146-609X			WOS:000077824200006		
J	Azevedo, MR; Nolan, J					Azevedo, M.R./0000-0002-0116-9372			Hercynian late-post-tectonic granitic rocks from the Fornos de Algodres area (Northern Central Portugal)								LITHOS				44	1-2			1	20		10.1016/S0024-4937(98)00019-X			OCT 1998	1998						Symposium on Generation of Granitic Rocks and Deep Crustal Processes (EUG 97)Symposium on Generation of Granitic Rocks and Deep Crustal Processes (EUG 97)	MAR 23-27, 1997MAR 23-27, 1997		STRASBOURG, FRANCESTRASBOURG, FRANCE	28	0	0	5	0	28			0024-4937			WOS:000076835700002		
J	Remane, Reinhard; Holzinger, Werner E.								Two new Cixius (Ceratocixius) species from south-western Palaearctic Region (Insecta: Homoptera: Auchenorrhyncha: Cixiidae)								Reichenbachia				32	25-53			181	186					Sept. 15, 1998	1998										1	0	0	1	0	1			0070-7279			BIOSIS:PREV199900285515		
J	Blanca, G; Cueto, M; Martinez-Lirola, MJ; Molero-Mesa, J					Cueto Romero, Miguel/0000-0001-7398-9591			Threatened vascular flora of Sierra Nevada (southern Spain)								BIOLOGICAL CONSERVATION				85	3			269	285		10.1016/S0006-3207(97)00169-9			SEP 1998	1998										66	0	0	59	1	71			0006-3207			WOS:000075407400006		
J	Thornes, JB; Alcantara-Ayala, I								Modelling mass failure in a Mediterranean mountain environment: climatic, geological, topographical and erosional controls								GEOMORPHOLOGY				24	1			87	100		10.1016/S0169-555X(97)00103-7			JUL 1998	1998										23	0	0	4	0	23			0169-555X			WOS:000074900300008		
J	Martin-Vivaldi, M; Palomino, JJ; Soler, M				Martin-Vivaldi, Manuel/F-8256-2016				Song structure in the Hoopoe (Upupa epops) - Strophe length reflects male condition								JOURNAL FUR ORNITHOLOGIE				139	3			287	296		10.1007/BF01653339			JUL 1998	1998										15	0	0	15	0	16			0021-8375			WOS:000075480100005		
J	Nieto Feliner, Gonzalo; Rossello, Josep Antoni; Fuertes, Javier								A new subspecies of Armeria filicaulis (Plumbaginaceae) from Sierra Nevada (southern Spain)								Anales del Jardin Botanico de Madrid				56	1			162	164					June, 1998	1998										0	0	0	0	0	0			0211-1322			BIOSIS:PREV199800474515		
